,period,value,temperature_2m,hour,day_of_week,month,is_weekend
12910,2023-06-22T22:00:00.000Z,19012,20.4585,22,3,6,0
12911,2023-06-22T23:00:00.000Z,19130,20.3085,23,3,6,0
12912,2023-06-23T00:00:00.000Z,38124,18.4585,0,4,6,0
12913,2023-06-23T01:00:00.000Z,18855,18.258501,1,4,6,0
12914,2023-06-23T02:00:00.000Z,18521,17.9585,2,4,6,0
12915,2023-06-23T03:00:00.000Z,17487,17.9085,3,4,6,0
12916,2023-06-23T04:00:00.000Z,16331,17.9085,4,4,6,0
12917,2023-06-23T05:00:00.000Z,15353,17.9585,5,4,6,0
12918,2023-06-23T06:00:00.000Z,14676,17.9585,6,4,6,0
12919,2023-06-23T07:00:00.000Z,14220,18.2085,7,4,6,0
12920,2023-06-23T08:00:00.000Z,13938,18.4585,8,4,6,0
12921,2023-06-23T09:00:00.000Z,13983,18.1585,9,4,6,0
12922,2023-06-23T10:00:00.000Z,14497,18.6085,10,4,6,0
12923,2023-06-23T11:00:00.000Z,15488,18.758501,11,4,6,0
12924,2023-06-23T12:00:00.000Z,16628,18.508501,12,4,6,0
12925,2023-06-23T13:00:00.000Z,17427,17.9085,13,4,6,0
12926,2023-06-23T14:00:00.000Z,17983,18.1585,14,4,6,0
12927,2023-06-23T15:00:00.000Z,18425,17.6085,15,4,6,0
12928,2023-06-23T16:00:00.000Z,18701,17.4585,16,4,6,0
12929,2023-06-23T17:00:00.000Z,18828,17.8585,17,4,6,0
12930,2023-06-23T18:00:00.000Z,19143,17.758501,18,4,6,0
12931,2023-06-23T19:00:00.000Z,19418,17.1585,19,4,6,0
12932,2023-06-23T20:00:00.000Z,19536,17.0585,20,4,6,0
12933,2023-06-23T21:00:00.000Z,19742,16.9085,21,4,6,0
12934,2023-06-23T22:00:00.000Z,19873,16.6585,22,4,6,0
12935,2023-06-23T23:00:00.000Z,19581,16.0085,23,4,6,0
12936,2023-06-24T00:00:00.000Z,38668,15.9585,0,5,6,1
12937,2023-06-24T01:00:00.000Z,19091,15.5585,1,5,6,1
12938,2023-06-24T02:00:00.000Z,18689,15.4585,2,5,6,1
12939,2023-06-24T03:00:00.000Z,17812,15.1085005,3,5,6,1
12940,2023-06-24T04:00:00.000Z,16826,14.8585005,4,5,6,1
12941,2023-06-24T05:00:00.000Z,15930,15.658501,5,5,6,1
12942,2023-06-24T06:00:00.000Z,15237,16.508501,6,5,6,1
12943,2023-06-24T07:00:00.000Z,14776,18.1085,7,5,6,1
12944,2023-06-24T08:00:00.000Z,14468,19.2085,8,5,6,1
12945,2023-06-24T09:00:00.000Z,14398,20.008501,9,5,6,1
12946,2023-06-24T10:00:00.000Z,14509,20.9585,10,5,6,1
12947,2023-06-24T11:00:00.000Z,14825,21.9585,11,5,6,1
12948,2023-06-24T12:00:00.000Z,15512,22.9085,12,5,6,1
12949,2023-06-24T13:00:00.000Z,16386,23.758501,13,5,6,1
12950,2023-06-24T14:00:00.000Z,17099,24.3085,14,5,6,1
12951,2023-06-24T15:00:00.000Z,17713,24.6085,15,5,6,1
12952,2023-06-24T16:00:00.000Z,18098,24.4085,16,5,6,1
12953,2023-06-24T17:00:00.000Z,18418,23.8585,17,5,6,1
12954,2023-06-24T18:00:00.000Z,18530,22.3585,18,5,6,1
12955,2023-06-24T19:00:00.000Z,18475,19.8085,19,5,6,1
12956,2023-06-24T20:00:00.000Z,18744,17.758501,20,5,6,1
12957,2023-06-24T21:00:00.000Z,19312,16.8585,21,5,6,1
12958,2023-06-24T22:00:00.000Z,19581,16.508501,22,5,6,1
12959,2023-06-24T23:00:00.000Z,19621,15.908501,23,5,6,1
12960,2023-06-25T00:00:00.000Z,39060,15.408501,0,6,6,1
12961,2023-06-25T01:00:00.000Z,19300,14.908501,1,6,6,1
12962,2023-06-25T02:00:00.000Z,19049,16.4085,2,6,6,1
12963,2023-06-25T03:00:00.000Z,18276,15.6085005,3,6,6,1
12964,2023-06-25T04:00:00.000Z,17309,16.9085,4,6,6,1
12965,2023-06-25T05:00:00.000Z,16415,18.2085,5,6,6,1
12966,2023-06-25T06:00:00.000Z,15650,19.5585,6,6,6,1
12967,2023-06-25T07:00:00.000Z,15120,21.5585,7,6,6,1
12968,2023-06-25T08:00:00.000Z,14731,22.9085,8,6,6,1
12969,2023-06-25T09:00:00.000Z,14538,23.9585,9,6,6,1
12970,2023-06-25T10:00:00.000Z,14444,24.508501,10,6,6,1
12971,2023-06-25T11:00:00.000Z,14610,25.3085,11,6,6,1
12972,2023-06-25T12:00:00.000Z,15183,25.6585,12,6,6,1
12973,2023-06-25T13:00:00.000Z,15974,26.3085,13,6,6,1
12974,2023-06-25T14:00:00.000Z,16866,26.3085,14,6,6,1
12975,2023-06-25T15:00:00.000Z,17765,26.3585,15,6,6,1
12976,2023-06-25T16:00:00.000Z,18573,26.1585,16,6,6,1
12977,2023-06-25T17:00:00.000Z,19171,25.8585,17,6,6,1
12978,2023-06-25T18:00:00.000Z,19700,25.008501,18,6,6,1
12979,2023-06-25T19:00:00.000Z,20074,23.4585,19,6,6,1
12980,2023-06-25T20:00:00.000Z,20646,20.8085,20,6,6,1
12981,2023-06-25T21:00:00.000Z,21326,20.4585,21,6,6,1
12982,2023-06-25T22:00:00.000Z,21853,19.6585,22,6,6,1
12983,2023-06-25T23:00:00.000Z,22061,18.8085,23,6,6,1
12984,2023-06-26T00:00:00.000Z,43642,19.508501,0,0,6,0
12985,2023-06-26T01:00:00.000Z,21369,18.3585,1,0,6,0
12986,2023-06-26T02:00:00.000Z,20840,17.9085,2,0,6,0
12987,2023-06-26T03:00:00.000Z,19684,17.9585,3,0,6,0
12988,2023-06-26T04:00:00.000Z,18374,18.5585,4,0,6,0
12989,2023-06-26T05:00:00.000Z,17282,19.8585,5,0,6,0
12990,2023-06-26T06:00:00.000Z,16460,21.508501,6,0,6,0
12991,2023-06-26T07:00:00.000Z,15914,23.5585,7,0,6,0
12992,2023-06-26T08:00:00.000Z,15603,25.1585,8,0,6,0
12993,2023-06-26T09:00:00.000Z,15630,26.4585,9,0,6,0
12994,2023-06-26T10:00:00.000Z,16110,27.4585,10,0,6,0
12995,2023-06-26T11:00:00.000Z,17186,28.1585,11,0,6,0
12996,2023-06-26T12:00:00.000Z,18492,29.1585,12,0,6,0
12997,2023-06-26T13:00:00.000Z,19476,29.3085,13,0,6,0
12998,2023-06-26T14:00:00.000Z,20284,23.8585,14,0,6,0
12999,2023-06-26T15:00:00.000Z,20982,24.6585,15,0,6,0
13000,2023-06-26T16:00:00.000Z,21313,23.1085,16,0,6,0
13001,2023-06-26T17:00:00.000Z,21782,22.8585,17,0,6,0
13002,2023-06-26T18:00:00.000Z,22161,22.008501,18,0,6,0
13003,2023-06-26T19:00:00.000Z,22229,20.758501,19,0,6,0
13004,2023-06-26T20:00:00.000Z,22488,19.7085,20,0,6,0
13005,2023-06-26T21:00:00.000Z,22546,19.3585,21,0,6,0
13006,2023-06-26T22:00:00.000Z,22490,18.8085,22,0,6,0
13007,2023-06-26T23:00:00.000Z,22029,17.8085,23,0,6,0
13008,2023-06-27T00:00:00.000Z,42742,16.4585,0,1,6,0
13009,2023-06-27T01:00:00.000Z,20811,15.8585005,1,1,6,0
13010,2023-06-27T02:00:00.000Z,20176,15.3585005,2,1,6,0
13011,2023-06-27T03:00:00.000Z,19060,14.4585,3,1,6,0
13012,2023-06-27T04:00:00.000Z,17873,14.5585,4,1,6,0
13013,2023-06-27T05:00:00.000Z,16805,15.2585,5,1,6,0
13014,2023-06-27T06:00:00.000Z,15989,16.1585,6,1,6,0
13015,2023-06-27T07:00:00.000Z,15437,17.3085,7,1,6,0
13016,2023-06-27T08:00:00.000Z,15127,18.258501,8,1,6,0
13017,2023-06-27T09:00:00.000Z,15099,19.3085,9,1,6,0
13018,2023-06-27T10:00:00.000Z,15580,20.1085,10,1,6,0
13019,2023-06-27T11:00:00.000Z,16629,20.508501,11,1,6,0
13020,2023-06-27T12:00:00.000Z,17870,18.4085,12,1,6,0
13021,2023-06-27T13:00:00.000Z,18748,19.758501,13,1,6,0
13022,2023-06-27T14:00:00.000Z,19234,18.5585,14,1,6,0
13023,2023-06-27T15:00:00.000Z,19632,19.4585,15,1,6,0
13024,2023-06-27T16:00:00.000Z,19784,19.508501,16,1,6,0
13025,2023-06-27T17:00:00.000Z,19852,17.9585,17,1,6,0
13026,2023-06-27T18:00:00.000Z,20122,17.0585,18,1,6,0
13027,2023-06-27T19:00:00.000Z,20501,16.3085,19,1,6,0
13028,2023-06-27T20:00:00.000Z,20918,15.658501,20,1,6,0
13029,2023-06-27T21:00:00.000Z,21380,14.658501,21,1,6,0
13030,2023-06-27T22:00:00.000Z,21852,14.4585,22,1,6,0
13031,2023-06-27T23:00:00.000Z,21651,14.4585,23,1,6,0
13032,2023-06-28T00:00:00.000Z,42442,14.3085,0,2,6,0
13033,2023-06-28T01:00:00.000Z,20713,13.8085,1,2,6,0
13034,2023-06-28T02:00:00.000Z,20025,13.408501,2,2,6,0
13035,2023-06-28T03:00:00.000Z,18904,12.9585,3,2,6,0
13036,2023-06-28T04:00:00.000Z,17610,13.4585,4,2,6,0
13037,2023-06-28T05:00:00.000Z,16546,14.3085,5,2,6,0
13038,2023-06-28T06:00:00.000Z,15802,15.2585,6,2,6,0
13039,2023-06-28T07:00:00.000Z,15278,16.8085,7,2,6,0
13040,2023-06-28T08:00:00.000Z,14970,18.258501,8,2,6,0
13041,2023-06-28T09:00:00.000Z,14974,19.508501,9,2,6,0
13042,2023-06-28T10:00:00.000Z,15489,20.3085,10,2,6,0
13043,2023-06-28T11:00:00.000Z,16455,20.9585,11,2,6,0
13044,2023-06-28T12:00:00.000Z,17587,20.8085,12,2,6,0
13045,2023-06-28T13:00:00.000Z,18473,21.3585,13,2,6,0
13046,2023-06-28T14:00:00.000Z,18988,22.0585,14,2,6,0
13047,2023-06-28T15:00:00.000Z,19371,21.9585,15,2,6,0
13048,2023-06-28T16:00:00.000Z,19787,22.1085,16,2,6,0
13049,2023-06-28T17:00:00.000Z,20235,21.508501,17,2,6,0
13050,2023-06-28T18:00:00.000Z,20697,20.6585,18,2,6,0
13051,2023-06-28T19:00:00.000Z,20926,18.758501,19,2,6,0
13052,2023-06-28T20:00:00.000Z,21114,16.1585,20,2,6,0
13053,2023-06-28T21:00:00.000Z,21297,17.0585,21,2,6,0
13054,2023-06-28T22:00:00.000Z,21461,15.7585,22,2,6,0
13055,2023-06-28T23:00:00.000Z,21121,14.5085,23,2,6,0
13056,2023-06-29T00:00:00.000Z,41344,13.5585,0,3,6,0
13057,2023-06-29T01:00:00.000Z,20255,12.8085,1,3,6,0
13058,2023-06-29T02:00:00.000Z,19702,12.5085,2,3,6,0
13059,2023-06-29T03:00:00.000Z,18573,11.908501,3,3,6,0
13060,2023-06-29T04:00:00.000Z,17326,13.6085005,4,3,6,0
13061,2023-06-29T05:00:00.000Z,16148,15.3085,5,3,6,0
13062,2023-06-29T06:00:00.000Z,15340,17.258501,6,3,6,0
13063,2023-06-29T07:00:00.000Z,14746,19.3085,7,3,6,0
13064,2023-06-29T08:00:00.000Z,14401,21.2085,8,3,6,0
13065,2023-06-29T09:00:00.000Z,14382,22.7085,9,3,6,0
13066,2023-06-29T10:00:00.000Z,14791,22.9085,10,3,6,0
13067,2023-06-29T11:00:00.000Z,15740,22.7085,11,3,6,0
13068,2023-06-29T12:00:00.000Z,16870,22.8585,12,3,6,0
13069,2023-06-29T13:00:00.000Z,17658,23.4585,13,3,6,0
13070,2023-06-29T14:00:00.000Z,18076,24.008501,14,3,6,0
13071,2023-06-29T15:00:00.000Z,18436,24.8585,15,3,6,0
13072,2023-06-29T16:00:00.000Z,18998,24.6085,16,3,6,0
13073,2023-06-29T17:00:00.000Z,19508,24.3085,17,3,6,0
13074,2023-06-29T18:00:00.000Z,20083,23.4585,18,3,6,0
13075,2023-06-29T19:00:00.000Z,20564,21.3085,19,3,6,0
13076,2023-06-29T20:00:00.000Z,21078,21.4085,20,3,6,0
13077,2023-06-29T21:00:00.000Z,21563,21.3585,21,3,6,0
13078,2023-06-29T22:00:00.000Z,21971,18.8085,22,3,6,0
13079,2023-06-29T23:00:00.000Z,21876,19.008501,23,3,6,0
13080,2023-06-30T00:00:00.000Z,43102,19.4085,0,4,6,0
13081,2023-06-30T01:00:00.000Z,20942,19.258501,1,4,6,0
13082,2023-06-30T02:00:00.000Z,20399,18.6085,2,4,6,0
13083,2023-06-30T03:00:00.000Z,19214,18.3585,3,4,6,0
13084,2023-06-30T04:00:00.000Z,17870,18.4085,4,4,6,0
13085,2023-06-30T05:00:00.000Z,16716,18.758501,5,4,6,0
13086,2023-06-30T06:00:00.000Z,15896,19.6585,6,4,6,0
13087,2023-06-30T07:00:00.000Z,15295,20.6085,7,4,6,0
13088,2023-06-30T08:00:00.000Z,14970,21.1085,8,4,6,0
13089,2023-06-30T09:00:00.000Z,14948,21.3085,9,4,6,0
13090,2023-06-30T10:00:00.000Z,15318,21.6085,10,4,6,0
13091,2023-06-30T11:00:00.000Z,16169,20.3085,11,4,6,0
13092,2023-06-30T12:00:00.000Z,17231,18.6585,12,4,6,0
13093,2023-06-30T13:00:00.000Z,18134,20.3585,13,4,6,0
13094,2023-06-30T14:00:00.000Z,18860,20.5585,14,4,6,0
13095,2023-06-30T15:00:00.000Z,19655,20.3085,15,4,6,0
13096,2023-06-30T16:00:00.000Z,20396,20.0585,16,4,6,0
13097,2023-06-30T17:00:00.000Z,20954,19.9085,17,4,6,0
13098,2023-06-30T18:00:00.000Z,21562,19.508501,18,4,6,0
13099,2023-06-30T19:00:00.000Z,21932,18.3085,19,4,6,0
13100,2023-06-30T20:00:00.000Z,22266,16.758501,20,4,6,0
13101,2023-06-30T21:00:00.000Z,22627,17.758501,21,4,6,0
13102,2023-06-30T22:00:00.000Z,22844,17.3085,22,4,6,0
13103,2023-06-30T23:00:00.000Z,22571,16.1085,23,4,6,0
13104,2023-07-01T00:00:00.000Z,44024,16.758501,0,5,7,1
13105,2023-07-01T01:00:00.000Z,21302,16.6585,1,5,7,1
13106,2023-07-01T02:00:00.000Z,20644,15.408501,2,5,7,1
13107,2023-07-01T03:00:00.000Z,19505,15.2085,3,5,7,1
13108,2023-07-01T04:00:00.000Z,18228,15.7585,4,5,7,1
13109,2023-07-01T05:00:00.000Z,17102,16.5585,5,5,7,1
13110,2023-07-01T06:00:00.000Z,16221,17.758501,6,5,7,1
13111,2023-07-01T07:00:00.000Z,15566,19.1585,7,5,7,1
13112,2023-07-01T08:00:00.000Z,15123,20.4585,8,5,7,1
13113,2023-07-01T09:00:00.000Z,14917,21.5585,9,5,7,1
13114,2023-07-01T10:00:00.000Z,14827,22.7085,10,5,7,1
13115,2023-07-01T11:00:00.000Z,15026,22.0585,11,5,7,1
13116,2023-07-01T12:00:00.000Z,15724,23.4585,12,5,7,1
13117,2023-07-01T13:00:00.000Z,16588,23.8085,13,5,7,1
13118,2023-07-01T14:00:00.000Z,17397,23.008501,14,5,7,1
13119,2023-07-01T15:00:00.000Z,18214,23.6585,15,5,7,1
13120,2023-07-01T16:00:00.000Z,19051,22.8085,16,5,7,1
13121,2023-07-01T17:00:00.000Z,19798,22.508501,17,5,7,1
13122,2023-07-01T18:00:00.000Z,20354,21.4585,18,5,7,1
13123,2023-07-01T19:00:00.000Z,20760,20.758501,19,5,7,1
13124,2023-07-01T20:00:00.000Z,21078,19.4585,20,5,7,1
13125,2023-07-01T21:00:00.000Z,21390,18.8085,21,5,7,1
13126,2023-07-01T22:00:00.000Z,21384,18.2085,22,5,7,1
13127,2023-07-01T23:00:00.000Z,20983,18.3585,23,5,7,1
13128,2023-07-02T00:00:00.000Z,41014,17.3085,0,6,7,1
13129,2023-07-02T01:00:00.000Z,20142,16.9085,1,6,7,1
13130,2023-07-02T02:00:00.000Z,19869,16.4085,2,6,7,1
13131,2023-07-02T03:00:00.000Z,19169,15.9585,3,6,7,1
13132,2023-07-02T04:00:00.000Z,18221,15.908501,4,6,7,1
13133,2023-07-02T05:00:00.000Z,17283,16.3585,5,6,7,1
13134,2023-07-02T06:00:00.000Z,16550,17.3085,6,6,7,1
13135,2023-07-02T07:00:00.000Z,16025,18.3585,7,6,7,1
13136,2023-07-02T08:00:00.000Z,15644,19.258501,8,6,7,1
13137,2023-07-02T09:00:00.000Z,15432,19.9585,9,6,7,1
13138,2023-07-02T10:00:00.000Z,15370,17.758501,10,6,7,1
13139,2023-07-02T11:00:00.000Z,15497,19.9585,11,6,7,1
13140,2023-07-02T12:00:00.000Z,15993,20.8585,12,6,7,1
13141,2023-07-02T13:00:00.000Z,16777,21.758501,13,6,7,1
13142,2023-07-02T14:00:00.000Z,17648,21.4085,14,6,7,1
13143,2023-07-02T15:00:00.000Z,18497,21.1085,15,6,7,1
13144,2023-07-02T16:00:00.000Z,19145,20.4085,16,6,7,1
13145,2023-07-02T17:00:00.000Z,19787,20.0585,17,6,7,1
13146,2023-07-02T18:00:00.000Z,20463,19.3085,18,6,7,1
13147,2023-07-02T19:00:00.000Z,21120,18.1585,19,6,7,1
13148,2023-07-02T20:00:00.000Z,21415,16.9585,20,6,7,1
13149,2023-07-02T21:00:00.000Z,21750,16.4085,21,6,7,1
13150,2023-07-02T22:00:00.000Z,22024,15.9585,22,6,7,1
13151,2023-07-02T23:00:00.000Z,21780,14.8585005,23,6,7,1
13152,2023-07-03T00:00:00.000Z,43036,14.5085,0,0,7,0
13153,2023-07-03T01:00:00.000Z,21257,14.908501,1,0,7,0
13154,2023-07-03T02:00:00.000Z,20936,15.0085,2,0,7,0
13155,2023-07-03T03:00:00.000Z,20058,14.9585,3,0,7,0
13156,2023-07-03T04:00:00.000Z,18964,15.2085,4,0,7,0
13157,2023-07-03T05:00:00.000Z,17886,15.6085005,5,0,7,0
13158,2023-07-03T06:00:00.000Z,17090,16.1085,6,0,7,0
13159,2023-07-03T07:00:00.000Z,16515,17.8585,7,0,7,0
13160,2023-07-03T08:00:00.000Z,16198,18.9085,8,0,7,0
13161,2023-07-03T09:00:00.000Z,16130,20.0585,9,0,7,0
13162,2023-07-03T10:00:00.000Z,16553,20.3085,10,0,7,0
13163,2023-07-03T11:00:00.000Z,17363,20.8085,11,0,7,0
13164,2023-07-03T12:00:00.000Z,18504,21.3585,12,0,7,0
13165,2023-07-03T13:00:00.000Z,19387,20.6585,13,0,7,0
13166,2023-07-03T14:00:00.000Z,20205,21.4585,14,0,7,0
13167,2023-07-03T15:00:00.000Z,21070,21.0585,15,0,7,0
13168,2023-07-03T16:00:00.000Z,21909,20.5585,16,0,7,0
13169,2023-07-03T17:00:00.000Z,22372,20.4585,17,0,7,0
13170,2023-07-03T18:00:00.000Z,23013,19.8085,18,0,7,0
13171,2023-07-03T19:00:00.000Z,23606,18.258501,19,0,7,0
13172,2023-07-03T20:00:00.000Z,24205,16.4085,20,0,7,0
13173,2023-07-03T21:00:00.000Z,24721,15.8585005,21,0,7,0
13174,2023-07-03T22:00:00.000Z,24993,15.1085005,22,0,7,0
13175,2023-07-03T23:00:00.000Z,24683,14.3585005,23,0,7,0
13176,2023-07-04T00:00:00.000Z,48006,15.908501,0,1,7,0
13177,2023-07-04T01:00:00.000Z,23158,15.5585,1,1,7,0
13178,2023-07-04T02:00:00.000Z,22511,15.5085,2,1,7,0
13179,2023-07-04T03:00:00.000Z,21281,16.0085,3,1,7,0
13180,2023-07-04T04:00:00.000Z,19983,16.4585,4,1,7,0
13181,2023-07-04T05:00:00.000Z,18703,17.0585,5,1,7,0
13182,2023-07-04T06:00:00.000Z,17718,17.9085,6,1,7,0
13183,2023-07-04T07:00:00.000Z,17082,18.9085,7,1,7,0
13184,2023-07-04T08:00:00.000Z,16659,19.3085,8,1,7,0
13185,2023-07-04T09:00:00.000Z,16454,19.9085,9,1,7,0
13186,2023-07-04T10:00:00.000Z,16449,20.7085,10,1,7,0
13187,2023-07-04T11:00:00.000Z,16595,21.3085,11,1,7,0
13188,2023-07-04T12:00:00.000Z,17126,21.2085,12,1,7,0
13189,2023-07-04T13:00:00.000Z,17889,21.6585,13,1,7,0
13190,2023-07-04T14:00:00.000Z,18810,21.9585,14,1,7,0
13191,2023-07-04T15:00:00.000Z,19621,22.3085,15,1,7,0
13192,2023-07-04T16:00:00.000Z,20359,22.008501,16,1,7,0
13193,2023-07-04T17:00:00.000Z,20999,20.3585,17,1,7,0
13194,2023-07-04T18:00:00.000Z,21344,19.3585,18,1,7,0
13195,2023-07-04T19:00:00.000Z,21645,18.1085,19,1,7,0
13196,2023-07-04T20:00:00.000Z,21889,15.7085,20,1,7,0
13197,2023-07-04T21:00:00.000Z,21961,16.1585,21,1,7,0
13198,2023-07-04T22:00:00.000Z,22302,13.8585005,22,1,7,0
13199,2023-07-04T23:00:00.000Z,22455,13.7585,23,1,7,0
13200,2023-07-05T00:00:00.000Z,44612,13.1085005,0,2,7,0
13201,2023-07-05T01:00:00.000Z,21761,13.0085,1,2,7,0
13202,2023-07-05T02:00:00.000Z,21198,13.658501,2,2,7,0
13203,2023-07-05T03:00:00.000Z,20408,13.8085,3,2,7,0
13204,2023-07-05T04:00:00.000Z,19358,14.6085005,4,2,7,0
13205,2023-07-05T05:00:00.000Z,18223,16.3085,5,2,7,0
13206,2023-07-05T06:00:00.000Z,17354,17.4085,6,2,7,0
13207,2023-07-05T07:00:00.000Z,16707,18.2085,7,2,7,0
13208,2023-07-05T08:00:00.000Z,16301,19.1585,8,2,7,0
13209,2023-07-05T09:00:00.000Z,16263,22.8585,9,2,7,0
13210,2023-07-05T10:00:00.000Z,16705,23.4585,10,2,7,0
13211,2023-07-05T11:00:00.000Z,17725,22.8085,11,2,7,0
13212,2023-07-05T12:00:00.000Z,19170,19.758501,12,2,7,0
13213,2023-07-05T13:00:00.000Z,20418,23.5585,13,2,7,0
13214,2023-07-05T14:00:00.000Z,21417,24.008501,14,2,7,0
13215,2023-07-05T15:00:00.000Z,22412,24.758501,15,2,7,0
13216,2023-07-05T16:00:00.000Z,23510,23.0585,16,2,7,0
13217,2023-07-05T17:00:00.000Z,24446,21.7085,17,2,7,0
13218,2023-07-05T18:00:00.000Z,25253,20.6585,18,2,7,0
13219,2023-07-05T19:00:00.000Z,26045,19.3085,19,2,7,0
13220,2023-07-05T20:00:00.000Z,26802,18.1585,20,2,7,0
13221,2023-07-05T21:00:00.000Z,27525,17.4585,21,2,7,0
13222,2023-07-05T22:00:00.000Z,27857,16.508501,22,2,7,0
13223,2023-07-05T23:00:00.000Z,27637,15.908501,23,2,7,0
13224,2023-07-06T00:00:00.000Z,54250,15.3085,0,3,7,0
13225,2023-07-06T01:00:00.000Z,26204,14.0585,1,3,7,0
13226,2023-07-06T02:00:00.000Z,25267,13.7585,2,3,7,0
13227,2023-07-06T03:00:00.000Z,23672,13.658501,3,3,7,0
13228,2023-07-06T04:00:00.000Z,21934,14.0085,4,3,7,0
13229,2023-07-06T05:00:00.000Z,20407,15.2585,5,3,7,0
13230,2023-07-06T06:00:00.000Z,19337,16.508501,6,3,7,0
13231,2023-07-06T07:00:00.000Z,18560,17.758501,7,3,7,0
13232,2023-07-06T08:00:00.000Z,18087,18.8085,8,3,7,0
13233,2023-07-06T09:00:00.000Z,17928,19.758501,9,3,7,0
13234,2023-07-06T10:00:00.000Z,18262,20.7085,10,3,7,0
13235,2023-07-06T11:00:00.000Z,19277,21.508501,11,3,7,0
13236,2023-07-06T12:00:00.000Z,20808,21.8085,12,3,7,0
13237,2023-07-06T13:00:00.000Z,22180,22.008501,13,3,7,0
13238,2023-07-06T14:00:00.000Z,23324,21.8585,14,3,7,0
13239,2023-07-06T15:00:00.000Z,24382,22.3085,15,3,7,0
13240,2023-07-06T16:00:00.000Z,25406,22.1085,16,3,7,0
13241,2023-07-06T17:00:00.000Z,26180,21.6085,17,3,7,0
13242,2023-07-06T18:00:00.000Z,26761,20.8085,18,3,7,0
13243,2023-07-06T19:00:00.000Z,27199,18.4085,19,3,7,0
13244,2023-07-06T20:00:00.000Z,27498,17.008501,20,3,7,0
13245,2023-07-06T21:00:00.000Z,27847,16.3085,21,3,7,0
13246,2023-07-06T22:00:00.000Z,28044,15.2085,22,3,7,0
13247,2023-07-06T23:00:00.000Z,27688,13.8085,23,3,7,0
13248,2023-07-07T00:00:00.000Z,54010,13.8085,0,4,7,0
13249,2023-07-07T01:00:00.000Z,26064,11.8585005,1,4,7,0
13250,2023-07-07T02:00:00.000Z,25260,11.2085,2,4,7,0
13251,2023-07-07T03:00:00.000Z,23676,11.0585,3,4,7,0
13252,2023-07-07T04:00:00.000Z,21986,12.8085,4,4,7,0
13253,2023-07-07T05:00:00.000Z,20518,15.0085,5,4,7,0
13254,2023-07-07T06:00:00.000Z,19460,17.6085,6,4,7,0
13255,2023-07-07T07:00:00.000Z,18781,20.008501,7,4,7,0
13256,2023-07-07T08:00:00.000Z,18346,22.008501,8,4,7,0
13257,2023-07-07T09:00:00.000Z,18230,23.5585,9,4,7,0
13258,2023-07-07T10:00:00.000Z,18602,24.8085,10,4,7,0
13259,2023-07-07T11:00:00.000Z,19562,25.2085,11,4,7,0
13260,2023-07-07T12:00:00.000Z,20921,25.7085,12,4,7,0
13261,2023-07-07T13:00:00.000Z,22054,26.2085,13,4,7,0
13262,2023-07-07T14:00:00.000Z,22942,27.0585,14,4,7,0
13263,2023-07-07T15:00:00.000Z,23609,27.4585,15,4,7,0
13264,2023-07-07T16:00:00.000Z,24311,27.4585,16,4,7,0
13265,2023-07-07T17:00:00.000Z,24981,27.1085,17,4,7,0
13266,2023-07-07T18:00:00.000Z,25694,25.3085,18,4,7,0
13267,2023-07-07T19:00:00.000Z,26080,21.758501,19,4,7,0
13268,2023-07-07T20:00:00.000Z,26262,20.008501,20,4,7,0
13269,2023-07-07T21:00:00.000Z,26291,19.1585,21,4,7,0
13270,2023-07-07T22:00:00.000Z,26086,17.8585,22,4,7,0
13271,2023-07-07T23:00:00.000Z,25429,17.1085,23,4,7,0
13272,2023-07-08T00:00:00.000Z,49604,17.1085,0,5,7,1
13273,2023-07-08T01:00:00.000Z,24110,15.8085,1,5,7,1
13274,2023-07-08T02:00:00.000Z,23393,15.1085005,2,5,7,1
13275,2023-07-08T03:00:00.000Z,22123,14.8085,3,5,7,1
13276,2023-07-08T04:00:00.000Z,20729,15.6085005,4,5,7,1
13277,2023-07-08T05:00:00.000Z,19507,17.9085,5,5,7,1
13278,2023-07-08T06:00:00.000Z,18586,20.258501,6,5,7,1
13279,2023-07-08T07:00:00.000Z,17895,22.6085,7,5,7,1
13280,2023-07-08T08:00:00.000Z,17373,25.0585,8,5,7,1
13281,2023-07-08T09:00:00.000Z,17132,27.008501,9,5,7,1
13282,2023-07-08T10:00:00.000Z,17088,28.2085,10,5,7,1
13283,2023-07-08T11:00:00.000Z,17280,28.9085,11,5,7,1
13284,2023-07-08T12:00:00.000Z,17918,29.5585,12,5,7,1
13285,2023-07-08T13:00:00.000Z,18834,29.9585,13,5,7,1
13286,2023-07-08T14:00:00.000Z,19798,30.1085,14,5,7,1
13287,2023-07-08T15:00:00.000Z,20657,30.0585,15,5,7,1
13288,2023-07-08T16:00:00.000Z,21393,29.8585,16,5,7,1
13289,2023-07-08T17:00:00.000Z,22033,29.3085,17,5,7,1
13290,2023-07-08T18:00:00.000Z,22454,27.508501,18,5,7,1
13291,2023-07-08T19:00:00.000Z,22893,25.2085,19,5,7,1
13292,2023-07-08T20:00:00.000Z,23210,22.758501,20,5,7,1
13293,2023-07-08T21:00:00.000Z,23467,21.3085,21,5,7,1
13294,2023-07-08T22:00:00.000Z,23598,20.258501,22,5,7,1
13295,2023-07-08T23:00:00.000Z,23492,19.3585,23,5,7,1
13296,2023-07-09T00:00:00.000Z,46220,19.258501,0,6,7,1
